"bin_start_s","bin_end_s","sample_count","mq8_mean_v","mq8_min_v","mq8_max_v","mq8_range_v","mq8_mean_delta_v","slope_v_per_min"
"1020","1050","47","0.0047316784042553189","0.002502964","0.006679561","0.004176597","-0.0015273094218316383","-0.0030546188436632771"
"1050","1080","47","0.0057404230000000014","0.001521655","0.011193166","0.009671510999999999","0.0010087445957446825","0.0020174891914893651"
"1080","1110","47","0.0049520231914893615","0.002528223","0.007120761","0.004592538","-0.00078839980851063991","-0.00157679961702128"
"1110","1140","46","0.0053814842608695653","0.002305857","0.008295834","0.0059899770000000005","0.00042946106938020374","0.00085892213876040749"
"1140","1170","47","0.0030509695531914893","0.000890188","0.006286229","0.005396041","-0.002330514707678076","-0.0046610294153561519"
"1170","1200","47","0.003558533617021277","0.001172844","0.006553707","0.005380863","0.00050756406382978765","0.0010151281276595753"
"1200","1230","47","0.0024799418085106389","0.000358779","0.005417331","0.005058552","-0.0010785918085106381","-0.0021571836170212761"
"1230","1260","47","0.0034700499787234038","0.000463384","0.004966894","0.0045035100000000005","0.00099010817021276485","0.0019802163404255297"
"1260","1290","47","0.0056311740638297853","0.003517434","0.009767639","0.006250205","0.0021611240851063815","0.004322248170212763"
"1290","1320","47","0.0080937017021276581","0.005440568","0.011434644","0.005994076000000001","0.0024625276382978728","0.0049250552765957457"
"1320","1350","47","0.0065698865957446815","0.002549375","0.010445837","0.007896462","-0.0015238151063829766","-0.0030476302127659533"
"1350","1380","47","0.0054698644468085117","0.00236125","0.010888221","0.008526971","-0.0011000221489361698","-0.00220004429787234"
"1380","1410","47","0.0087730069574468109","0.0057750020000000004","0.013892169","0.0081171669999999981","0.0033031425106382992","0.0066062850212765985"
"1410","1440","47","0.0098601297659574472","0.007006474","0.014347343","0.007340869","0.0010871228085106363","0.0021742456170212726"
"1440","1470","47","0.010282673234042557","0.0076167200000000004","0.015007953","0.0073912329999999988","0.00042254346808510979","0.00084508693617021957"
"1470","1500","47","0.010751070659574471","0.008639018","0.013197091","0.0045580729999999993","0.00046839742553191413","0.00093679485106382826"
"1500","1530","47","0.010953848957446808","0.008137944","0.015173698","0.007035754","0.00020277829787233685","0.0004055565957446737"
"1530","1560","47","0.012394873489361703","0.010289809","0.014489402","0.004199593","0.0014410245319148949","0.0028820490638297902"
"1560","1590","47","0.013659434063829785","0.010500589","0.016155723","0.0056551340000000009","0.0012645605744680821","0.0025291211489361642"
"1590","1620","47","0.011667856276595744","0.010014588","0.013982099","0.003967511","-0.0019915777872340414","-0.0039831555744680829"
"1620","1650","47","0.012532778085106385","0.00916107","0.015774906","0.0066138360000000014","0.00086492180851064152","0.001729843617021283"
"1650","1680","47","0.010770451999999998","0.007630593","0.015287707","0.007657114","-0.001762326085106387","-0.0035246521702127736"
"1680","1710","47","0.012640087468085112","0.00989865","0.015944429","0.0060457789999999994","0.0018696354680851138","0.0037392709361702275"
"1710","1740","47","0.013178843191489363","0.008732931","0.018519226","0.009786295","0.00053875572340425157","0.0010775114468085031"
"1740","1770","47","0.013851409063829791","0.010851637","0.019195467","0.00834383","0.00067256587234042729","0.0013451317446808546"
"1770","1800","47","0.010439822829787235","0.00797861","0.01372561","0.0057469999999999986","-0.0034115862340425556","-0.0068231724680851112"
"1800","1830","48","0.011497950833333333","0.008763564","0.013906308","0.0051427439999999994","0.0010581280035460976","0.0021162560070921948"
"1830","1860","46","0.011631387434782611","0.007358342","0.015081739","0.007723397","0.0001334366014492782","0.0002668732028985564"
"1860","1890","47","0.014049000148936168","0.010043038","0.016775299","0.006732261","0.002417612714153557","0.004835225428307114"
"1890","1920","47","0.011346005659574464","0.008734127","0.014153075","0.005418948","-0.0027029944893617042","-0.0054059889787234083"
"1920","1950","47","0.014232690531914899","0.011830169","0.015773654","0.0039434850000000018","0.0028866848723404347","0.0057733697446808695"
"1950","1980","46","0.013701662347826091","0.010170504","0.016000686","0.005830182","-0.00053102818408880779","-0.0010620563681776156"
"1980","2010","47","0.013902213148936166","0.010414405","0.016776012","0.006361607","0.00020055080111007484","0.00040110160222014968"
"2010","2040","47","0.011237609276595745","0.008297933","0.013526758","0.0052288249999999994","-0.00266460387234042","-0.0053292077446808394"
"2040","2070","46","0.012684353717391302","0.009073807","0.015514624","0.006440817","0.0014467444407955561","0.0028934888815911122"
"2070","2100","47","0.013174808659574466","0.010807889","0.015872002","0.005064113","0.00049045494218316436","0.00098090988436632873"
"2100","2130","47","0.014157678234042551","0.012078324","0.016046802","0.0039684779999999992","0.000982869574468085","0.00196573914893617"
"2130","2160","47","0.01489970425531916","0.012295102","0.01710931","0.0048142079999999986","0.00074202602127660874","0.0014840520425532175"
"2160","2190","47","0.013450773085106388","0.010250949","0.016337622","0.006086672999999999","-0.0014489311702127715","-0.002897862340425543"
"2190","2220","47","0.015203805808510636","0.010313494","0.018332914","0.00801942","0.0017530327234042478","0.0035060654468084956"
"2220","2250","47","0.014728834297872339","0.011516257","0.018114377","0.0065981200000000007","-0.00047497151063829665","-0.0009499430212765933"
"2250","2280","47","0.012478108553191491","0.008839305","0.014656557","0.005817252","-0.0022507257446808485","-0.0045014514893616971"
"2280","2310","47","0.011736835319148936","0.008567305","0.015405196","0.0068378909999999987","-0.00074127323404255506","-0.0014825464680851101"
"2310","2340","47","0.012661472212765954","0.009985999","0.014601837","0.0046158379999999988","0.00092463689361701844","0.0018492737872340369"
"2340","2370","46","0.012907698717391307","0.01089575","0.015589016","0.0046932660000000015","0.00024622650462535235","0.0004924530092507047"
"2370","2400","47","0.01411537180851064","0.011266897","0.016924053","0.0056571560000000017","0.0012076730911193337","0.0024153461822386674"
"2400","2430","47","0.013698377382978726","0.009562002","0.016751073","0.0071890709999999983","-0.00041699442553191392","-0.00083398885106382784"
"2430","2460","47","0.013717967957446803","0.009507093","0.016426822","0.0069197290000000012","1.959057446807716E-05","3.918114893615432E-05"
"2460","2490","47","0.014290634042553185","0.012171207","0.01666322","0.0044920129999999996","0.00057266608510638146","0.0011453321702127629"
"2490","2520","47","0.014522039063829787","0.011756217","0.018371994","0.006615777","0.00023140502127660251","0.000462810042553205"
"2520","2550","47","0.012927245063829786","0.008681566","0.015924718","0.007243152000000001","-0.0015947940000000018","-0.0031895880000000032"
"2550","2580","47","0.012412145170212763","0.009000047","0.018252615","0.009252568","-0.00051509989361702216","-0.0010301997872340443"
"2580","2610","47","0.01377717789361702","0.012031699","0.017842814","0.0058111149999999986","0.001365032723404257","0.0027300654468085145"
"2610","2640","47","0.01227634819148936","0.009897716","0.014934507","0.0050367909999999988","-0.0015008297021276602","-0.0030016594042553205"
"2640","2670","47","0.014660634","0.011366567","0.017430622","0.0060640550000000005","0.0023842858085106403","0.0047685716170212805"
"2670","2700","47","0.012794822829787228","0.009281339","0.015039201","0.0057578620000000007","-0.0018658111702127729","-0.0037316223404255458"
"2700","2730","47","0.014156736829787233","0.009886225","0.017741369","0.007855144","0.0013619140000000057","0.0027238280000000115"
"2730","2760","47","0.014758957489361702","0.010972248","0.018553291","0.0075810429999999991","0.00060222065957446849","0.001204441319148937"
"2760","2790","47","0.015977151042553196","0.0117897","0.020961197","0.009171497","0.0012181935531914937","0.0024363871063829879"
"2790","2820","47","0.014760729617021275","0.010704274","0.017845185","0.007140911","-0.001216421425531921","-0.002432842851063842"
"2820","2850","47","0.012390868553191483","0.009928482","0.015679186","0.0057507040000000006","-0.0023698610638297913","-0.0047397221276595826"
"2850","2880","47","0.014039176553191491","0.010426054","0.017392492","0.0069664379999999984","0.001648308000000008","0.0032966160000000161"
"2880","2910","47","0.0162357175106383","0.012860243","0.019419298","0.0065590550000000011","0.0021965409574468079","0.0043930819148936158"
"2910","2940","47","0.015270898276595739","0.012542596","0.018079029","0.005536433","-0.00096481923404256008","-0.0019296384680851202"
"2940","2970","47","0.015086995829787231","0.013368485","0.017940525","0.0045720399999999994","-0.00018390244680850827","-0.00036780489361701654"
"2970","3000","47","0.01607723187234043","0.012944834","0.019226689","0.0062818550000000011","0.000990236042553199","0.0019804720851063981"
"3000","3030","47","0.016566160787234038","0.013743038","0.019536261","0.0057932229999999984","0.00048892891489360837","0.00097785782978721675"
"3030","3060","47","0.017327588531914892","0.01474732","0.020006802","0.0052594820000000011","0.00076142774468085372","0.0015228554893617074"
"3060","3090","48","0.016537096062499996","0.01271919","0.021053907","0.008334717","-0.00079049246941489612","-0.0015809849388297922"
"3090","3120","46","0.016997398978260869","0.014063379","0.020828057","0.006764678","0.00046030291576087262","0.00092060583152174524"
"3120","3150","48","0.017866454979166665","0.01557951","0.019630194","0.0040506840000000006","0.00086905600090579627","0.0017381120018115925"
"3150","3180","47","0.017888794510638292","0.015784746","0.020718407","0.0049336610000000024","2.2339531471626817E-05","4.4679062943253633E-05"
"3180","3210","47","0.018218779255319152","0.014734899","0.021786202","0.0070513030000000018","0.00032998474468086056","0.00065996948936172112"
"3210","3240","47","0.016483888340425527","0.013525881","0.019005496","0.005479615","-0.0017348909148936255","-0.003469781829787251"
"3240","3270","47","0.019994488510638297","0.017049689","0.023063878","0.006014189","0.00351060017021277","0.00702120034042554"
"3270","3300","47","0.019468462148936175","0.016997904","0.021278145","0.0042802409999999971","-0.000526026361702122","-0.001052052723404244"
"3300","3330","47","0.020868660468085106","0.019170363","0.022952715","0.0037823519999999992","0.0014001983191489313","0.0028003966382978626"
"3330","3360","47","0.019270591085106384","0.017421383","0.021374157","0.0039527740000000026","-0.0015980693829787222","-0.0031961387659574444"
"3360","3390","47","0.019745823021276591","0.017658729","0.022916658","0.005257928999999998","0.0004752319361702069","0.0009504638723404138"
"3390","3420","47","0.020001775042553193","0.016749028","0.022944357","0.0061953289999999994","0.00025595202127660227","0.00051190404255320454"
"3420","3450","47","0.020432712595744681","0.017608494","0.023311114","0.005702620000000002","0.00043093755319148844","0.00086187510638297687"
"3450","3480","47","0.020550914042553194","0.01848178","0.022318384","0.0038366040000000004","0.00011820144680851213","0.00023640289361702427"
"3480","3510","48","0.021242647145833335","0.019478953","0.022782862","0.0033039090000000007","0.00069173310328014131","0.0013834662065602826"
"3510","3540","47","0.02129621387234042","0.018857582","0.022971762","0.0041141799999999985","5.3566726507085077E-05","0.00010713345301417015"
"3540","3570","47","0.023105582276595735","0.02016753","0.025183311","0.005015781","0.0018093684042553154","0.0036187368085106308"
"3570","3600","47","0.021116960106382976","0.018704865","0.023030259","0.004325394","-0.0019886221702127595","-0.0039772443404255189"
"3600","3630","1","0.019604776","0.019604776","0.019604776","0","-0.0015121841063829751","-0.00302436821276595"
